registro_id,fila_origen,cliente_id,nombre_cliente,segmento_cliente,segmento_cliente_observado,segmento_conflictivo,segmento_metodo_resolucion,ciudad,ciudad_recuperada,ciudad_desconocida,edad,ingreso_estimado,producto,tipo_producto,saldo_producto,saldo_recuperado,saldo_desconocido,saldo_negativo,saldo_outlier_iqr,cupo_credito,fecha_vencimiento,fecha_movimiento,categoria_consumo,monto_consumo,consumo_outlier_iqr,canal,estado_producto
REG-018206,18206,C001551,Cliente 1551,Joven,Joven,False,unico,Quito,False,False,25,780.41,Tarjeta de Crédito,Deuda,1028.84,False,False,False,False,2200.00,2028-07-20,2025-11-08,Supermarket,10.41,False,Branch,Activo
REG-018207,18207,C002017,Cliente 2017,Premium,Premium,False,unico,Quito,False,False,38,2028.50,Crédito Hipotecario,Deuda,95883.17,False,False,False,False,,2027-02-21,2026-06-25,,0.00,False,App,Activo
REG-018208,18208,C001297,Cliente 1297,Joven,Joven,False,unico,Quito,False,False,18,923.61,Crédito Vehicular,Deuda,18973.02,False,False,False,False,,2028-04-15,2025-05-02,,0.00,False,Web,Activo
REG-018209,18209,C000769,Cliente 0769,Mass,Mass,True,moda,Quito,False,False,45,955.31,Tarjeta de Crédito,Deuda,214.63,False,False,False,False,1300.00,2030-05-25,2026-04-10,Entertainment,92.80,False,POS,Activo
REG-018210,18210,C001542,Cliente 1542,Premium,Premium,False,unico,Cuenca,False,False,53,3559.57,Tarjeta de Crédito,Deuda,4826.88,False,False,False,True,8900.00,2026-09-19,2025-12-12,Food,222.48,False,POS,Activo
REG-018211,18211,C001951,Cliente 1951,Mass,Mass,False,unico,Guayaquil,False,False,35,1236.78,Tarjeta de Crédito,Deuda,481.47,False,False,False,False,1500.00,2026-11-21,2025-05-03,Travel,23.40,False,POS,Activo
REG-018212,18212,C000852,Cliente 0852,Affluent,Affluent,False,unico,Quito,False,False,38,2885.47,Cuenta de Ahorros,Depósito,2852.88,False,False,False,False,,,2026-08-17,,0.00,False,Web,Activo
REG-018213,18213,C000784,Cliente 0784,Mass,Mass,False,unico,Quito,False,False,43,1591.28,Tarjeta de Crédito,Deuda,748.20,False,False,False,False,3000.00,2028-06-28,2025-03-25,Supermarket,81.11,False,Web,Activo
REG-018214,18214,C001958,Cliente 1958,Mass,Mass,False,unico,Quito,False,False,37,525.11,Crédito de Consumo,Deuda,2948.14,False,False,False,False,,2029-07-31,2025-04-14,,0.00,False,Branch,Activo
REG-018215,18215,C001453,Cliente 1453,PyME,PyME,False,unico,Ambato,False,False,20,1441.41,Tarjeta de Crédito,Deuda,299.42,False,False,False,False,2600.00,2028-01-01,2025-12-31,Health,21.80,False,App,Activo
REG-018216,18216,C000699,Cliente 0699,Mass,Mass,True,moda,Quito,False,False,18,620.29,Crédito Hipotecario,Deuda,63440.27,False,False,False,False,,2028-03-19,2026-01-27,,0.00,False,Branch,Activo
REG-018217,18217,C001701,Cliente 1701,Mass,Mass,False,unico,Manta,False,False,39,650.35,Cuenta Corriente,Depósito,1692.45,False,False,False,False,,,2025-12-08,,0.00,False,Branch,Activo
REG-018218,18218,C001870,Cliente 1870,Affluent,Affluent,False,unico,Loja,False,False,20,2595.35,Tarjeta de Crédito,Deuda,1374.23,False,False,False,False,6000.00,2027-08-23,2025-03-22,Fuel,71.76,False,Branch,Activo
REG-018219,18219,C000769,Cliente 0769,Mass,Mass,True,moda,Quito,False,False,45,955.31,Tarjeta de Crédito,Deuda,214.63,False,False,False,False,1300.00,2030-05-25,2025-07-03,Food,25.10,False,POS,Activo
REG-018221,18221,C000611,Cliente 0611,Premium,Premium,False,unico,Quito,False,False,34,6658.78,Tarjeta de Crédito,Deuda,245.01,False,False,False,False,13900.00,2030-09-16,2025-02-20,Supermarket,86.76,False,Web,Activo
REG-018222,18222,C000499,Cliente 0499,Premium,Premium,False,unico,Quito,False,False,20,4277.03,Crédito Vehicular,Deuda,22252.93,False,False,False,False,,2028-02-24,2026-05-25,,0.00,False,Branch,Activo
REG-018223,18223,C002003,Cliente 2003,Affluent,Affluent,False,unico,Quito,False,False,26,4172.25,Crédito Hipotecario,Deuda,74263.25,False,False,False,False,,2030-01-24,2026-04-07,,0.00,False,App,Activo
REG-018224,18224,C000246,Cliente 0246,Mass,Mass,False,unico,Quito,False,False,51,1268.00,Tarjeta de Crédito,Deuda,570.39,False,False,False,False,1900.00,2026-12-17,2025-06-12,Food,21.52,False,POS,Activo
REG-018225,18225,C000113,Cliente 0113,Mass,Mass,False,unico,Guayaquil,False,False,65,741.54,Tarjeta de Crédito,Deuda,453.71,False,False,False,False,1400.00,2029-06-29,2025-04-27,Travel,22.37,False,Branch,Activo
REG-018226,18226,C001463,Cliente 1463,Joven,Joven,False,unico,Guayaquil,False,False,35,846.22,Tarjeta de Crédito,Deuda,723.74,False,False,False,False,2300.00,2028-02-13,2025-04-07,Travel,68.07,False,App,Activo
REG-018227,18227,C000255,Cliente 0255,Mass,Mass,False,unico,Cuenca,False,False,50,421.85,Tarjeta de Crédito,Deuda,95.66,False,False,False,False,600.00,2029-11-09,2026-06-17,Health,10.39,False,Branch,Activo
REG-018228,18228,C001919,Cliente 1919,PyME,PyME,False,unico,Cuenca,False,False,57,3404.62,Tarjeta de Crédito,Deuda,4814.47,False,False,False,True,9200.00,2030-08-16,2026-01-28,Supermarket,86.38,False,POS,Activo
REG-018229,18229,C000332,Cliente 0332,Affluent,Affluent,False,unico,Guayaquil,False,False,47,2804.31,Tarjeta de Crédito,Deuda,1475.39,False,False,False,False,3400.00,2028-04-25,2025-07-18,Education,291.06,False,App,Activo
REG-018230,18230,C000755,Cliente 0755,Premium,Premium,False,unico,Guayaquil,False,False,50,4207.24,Tarjeta de Crédito,Deuda,6179.18,False,False,False,True,10800.00,2029-04-18,2026-06-18,Food,304.25,False,POS,Activo
REG-018231,18231,C001795,Cliente 1795,Mass,Mass,False,unico,Quito,False,False,50,1151.27,Tarjeta de Crédito,Deuda,1507.28,False,False,False,False,2900.00,2029-12-14,2026-01-13,Entertainment,209.41,False,POS,Activo
REG-018232,18232,C001108,Cliente 1108,Mass,Mass,False,unico,Manta,False,False,34,1034.26,Crédito Hipotecario,Deuda,89566.59,False,False,False,False,,2027-10-03,2026-06-15,,0.00,False,App,Activo
REG-018233,18233,C000583,Cliente 0583,Affluent,Affluent,False,unico,Loja,False,False,36,1577.87,Tarjeta de Crédito,Deuda,1185.64,False,False,False,False,2200.00,2028-09-08,2026-08-06,Supermarket,332.85,True,POS,Activo
REG-018234,18234,C001363,Cliente 1363,Affluent,Affluent,False,unico,Ambato,False,False,51,1981.91,Tarjeta de Crédito,Deuda,912.33,False,False,False,False,4100.00,2029-07-25,2026-04-29,Fuel,292.63,False,App,Activo
REG-018235,18235,C001966,Cliente 1966,PyME,PyME,False,unico,Guayaquil,False,False,34,3805.86,Tarjeta de Crédito,Deuda,7142.21,False,False,False,True,10300.00,2029-05-08,2026-07-14,Food,327.35,True,POS,Activo
REG-018236,18236,C001623,Cliente 1623,Premium,Premium,False,unico,Guayaquil,False,False,41,4331.43,Cuenta Corriente,Depósito,14005.85,False,False,False,True,,,2025-10-08,,0.00,False,Branch,Activo
REG-018237,18237,C000113,Cliente 0113,Mass,Mass,False,unico,Guayaquil,False,False,65,741.54,Tarjeta de Crédito,Deuda,453.71,False,False,False,False,1400.00,2029-06-29,2026-08-16,Travel,29.16,False,POS,Activo
REG-018238,18238,C000289,Cliente 0289,Joven,Joven,False,unico,Loja,False,False,26,545.63,Tarjeta de Crédito,Deuda,354.87,False,False,False,False,600.00,2028-12-28,2025-01-16,Entertainment,69.67,False,POS,Activo
REG-018239,18239,C001183,Cliente 1183,Mass,Mass,False,unico,Guayaquil,False,False,18,669.61,Crédito de Consumo,Deuda,4799.99,False,False,False,False,,2027-06-28,2026-01-29,,0.00,False,ATM,Activo
REG-018240,18240,C002195,Cliente 2195,Mass,Mass,False,unico,Guayaquil,False,False,58,695.15,Crédito Hipotecario,Deuda,62716.52,False,False,False,False,,2031-01-02,2025-07-14,,0.00,False,App,Activo
REG-018241,18241,C000980,Cliente 0980,Mass,Mass,False,unico,Cuenca,False,False,47,1518.98,Tarjeta de Crédito,Deuda,79.23,False,False,False,False,2900.00,2030-07-30,2025-08-21,Streaming,16.92,False,Web,Activo
REG-018242,18242,C001694,Cliente 1694,Mass,Mass,True,moda,Manta,False,False,23,1452.77,Tarjeta de Crédito,Deuda,183.86,False,False,False,False,2100.00,2030-06-30,2025-12-31,Streaming,79.85,False,Web,Activo
REG-018243,18243,C001023,Cliente 1023,Premium,Premium,False,unico,Loja,False,False,39,4623.40,Tarjeta de Crédito,Deuda,2957.04,False,False,False,False,9600.00,2027-08-24,2025-05-22,Streaming,49.42,False,App,Activo
REG-018244,18244,C001872,Cliente 1872,Mass,Mass,True,moda,Ambato,False,False,44,992.05,Tarjeta de Crédito,Deuda,163.26,False,False,False,False,1000.00,2028-12-15,2026-08-14,Others,53.18,False,POS,Activo
REG-018245,18245,C001848,Cliente 1848,Premium,Premium,False,unico,Guayaquil,False,False,46,3037.26,Tarjeta de Crédito,Deuda,1955.00,False,False,False,False,8200.00,2028-12-28,2025-03-04,Food,69.80,False,POS,Activo
REG-018246,18246,C000016,Cliente 0016,Mass,Mass,False,unico,Guayaquil,False,False,47,622.99,Tarjeta de Crédito,Deuda,153.13,False,False,False,False,800.00,2028-05-13,2025-10-30,Health,24.26,False,Branch,Activo
REG-018247,18247,C000455,Cliente 0455,Joven,Joven,False,unico,Cuenca,False,False,54,460.22,Crédito Hipotecario,Deuda,148791.51,False,False,False,True,,2032-06-09,2026-08-31,,0.00,False,Web,Activo
REG-018248,18248,C000517,Cliente 0517,Joven,Joven,True,moda,Quito,False,False,36,542.35,Tarjeta de Crédito,Deuda,997.93,False,False,False,False,1500.00,2028-03-18,2025-05-30,Food,74.43,False,ATM,Activo
REG-018249,18249,C001797,Cliente 1797,Mass,Mass,True,moda,Ambato,False,False,34,773.18,Crédito de Consumo,Deuda,2439.33,False,False,False,False,,2027-10-29,2025-09-27,,0.00,False,Branch,Activo
REG-018250,18250,C000918,Cliente 0918,Affluent,Affluent,False,unico,Quito,False,False,26,2437.59,Tarjeta de Crédito,Deuda,827.75,False,False,False,False,2500.00,2029-07-21,2026-04-13,Entertainment,166.49,False,Web,Activo
REG-018251,18251,C000484,Cliente 0484,Premium,Premium,True,moda,Guayaquil,False,False,39,7416.87,Crédito Hipotecario,Deuda,53076.34,False,False,False,False,,2027-08-03,2026-08-03,,0.00,False,Web,Activo
REG-018252,18252,C000941,Cliente 0941,Affluent,Affluent,False,unico,Ambato,False,False,18,2785.30,Tarjeta de Crédito,Deuda,2600.65,False,False,False,False,4100.00,2029-02-03,2025-10-31,Education,136.34,False,POS,Activo
REG-018253,18253,C002187,Cliente 2187,Mass,Mass,False,unico,Quito,False,False,27,1058.88,Tarjeta de Crédito,Deuda,1380.80,False,False,False,False,2400.00,2030-05-01,2025-03-09,Streaming,103.02,False,Branch,Activo
REG-018254,18254,C001312,Cliente 1312,Mass,Mass,False,unico,Quito,False,False,36,848.55,Crédito de Consumo,Deuda,6872.29,False,False,False,False,,2032-05-08,2026-06-10,,0.00,False,ATM,Activo
REG-018255,18255,C002010,Cliente 2010,Premium,Premium,False,unico,Ambato,False,False,35,4058.22,Tarjeta de Crédito,Deuda,3762.30,False,False,False,True,10300.00,2027-06-24,2026-07-11,Entertainment,81.36,False,App,Activo
REG-018256,18256,C001684,Cliente 1684,Mass,Mass,False,unico,Guayaquil,False,False,43,1174.02,Tarjeta de Crédito,Deuda,1021.18,False,False,False,False,3100.00,2028-08-19,2025-05-23,Travel,95.75,False,App,Activo
REG-018257,18257,C000628,Cliente 0628,Joven,Joven,True,moda,Quito,False,False,60,700.19,Crédito de Consumo,Deuda,3743.40,False,False,False,False,,2028-01-26,2025-05-23,,0.00,False,Branch,Activo
REG-018258,18258,C000927,Cliente 0927,Mass,Mass,False,unico,Cuenca,False,False,39,1086.07,Tarjeta de Crédito,Deuda,452.87,False,False,False,False,1500.00,2030-06-29,2025-01-10,Travel,14.62,False,Branch,Activo
REG-018259,18259,C001572,Cliente 1572,Mass,Mass,False,unico,Quito,False,False,35,753.08,Tarjeta de Crédito,Deuda,0.00,False,False,False,False,1200.00,2029-10-23,2026-04-27,Supermarket,17.57,False,POS,Activo
REG-018260,18260,C001419,Cliente 1419,Mass,Mass,False,unico,Guayaquil,False,False,52,419.03,Crédito Hipotecario,Deuda,54041.13,False,False,False,False,,2029-11-08,2025-06-04,,0.00,False,Branch,Activo
REG-018261,18261,C000221,Cliente 0221,Mass,Mass,False,unico,Guayaquil,False,False,46,1075.39,Crédito de Consumo,Deuda,5378.90,False,False,False,False,,2027-03-20,2025-07-30,,0.00,False,App,Activo
REG-018262,18262,C000549,Cliente 0549,Mass,Mass,False,unico,Cuenca,False,False,47,1141.13,Cuenta de Ahorros,Depósito,5380.06,False,False,False,False,,,2025-09-09,,0.00,False,Branch,Activo
REG-018263,18263,C001222,Cliente 1222,Mass,Mass,False,unico,Quito,False,False,24,851.60,Tarjeta de Crédito,Deuda,1151.72,False,False,False,False,1900.00,2029-12-07,2026-01-05,Entertainment,162.21,False,App,Activo
REG-018264,18264,C001957,Cliente 1957,Mass,Mass,False,unico,Guayaquil,False,False,45,928.10,Tarjeta de Crédito,Deuda,995.01,False,False,False,False,2400.00,2030-04-18,2025-07-03,Health,75.67,False,POS,Activo
REG-018265,18265,C001448,Cliente 1448,Affluent,Affluent,False,unico,Guayaquil,False,False,52,1225.57,Tarjeta de Crédito,Deuda,1041.51,False,False,False,False,2300.00,2028-03-23,2025-08-28,Food,11.16,False,POS,Activo
REG-018266,18266,C000552,Cliente 0552,Affluent,Affluent,False,unico,Guayaquil,False,False,35,1993.66,Tarjeta de Crédito,Deuda,755.07,False,False,False,False,2100.00,2027-02-24,2025-05-17,Health,62.88,False,App,Activo
REG-018267,18267,C001794,Cliente 1794,Mass,Mass,False,unico,Cuenca,False,False,19,909.85,Tarjeta de Crédito,Deuda,427.53,False,False,False,False,1600.00,2028-09-03,2025-07-06,Health,65.94,False,App,Activo
REG-018268,18268,C001324,Cliente 1324,Joven,Joven,False,unico,Cuenca,False,False,38,1236.83,Cuenta Corriente,Depósito,2348.32,False,False,False,False,,,2025-01-08,,0.00,False,Web,Activo
REG-018269,18269,C000912,Cliente 0912,Mass,Mass,True,moda,Guayaquil,False,False,64,582.78,Tarjeta de Crédito,Deuda,335.98,False,False,False,False,900.00,2026-09-22,2025-07-20,Travel,45.12,False,POS,Activo
REG-018270,18270,C001891,Cliente 1891,Premium,Premium,False,unico,Quito,False,False,34,5249.95,Crédito Hipotecario,Deuda,72398.69,False,False,False,False,,2028-04-26,2026-08-24,,0.00,False,Web,Activo
REG-018271,18271,C000136,Cliente 0136,Affluent,Affluent,False,unico,Quito,False,False,29,2702.05,Cuenta de Ahorros,Depósito,528.78,False,False,False,False,,,2026-01-19,,0.00,False,Branch,Activo
REG-018272,18272,C000768,Cliente 0768,Affluent,Affluent,False,unico,Cuenca,False,False,28,1303.62,Tarjeta de Crédito,Deuda,878.80,False,False,False,False,2200.00,2028-01-01,2025-03-26,Technology,71.63,False,Web,Activo
REG-018273,18273,C001130,Cliente 1130,Mass,Mass,False,unico,Guayaquil,False,False,18,488.53,Tarjeta de Crédito,Deuda,170.30,False,False,False,False,800.00,2027-10-08,2025-03-28,Technology,23.22,False,App,Activo
REG-018274,18274,C001688,Cliente 1688,Mass,Mass,False,unico,Cuenca,False,False,43,515.76,Cuenta Corriente,Depósito,-100.00,False,False,True,False,,,2025-09-04,,0.00,False,ATM,Activo
REG-018275,18275,C002112,Cliente 2112,Mass,Mass,False,unico,Quito,False,False,43,945.21,Tarjeta de Crédito,Deuda,1424.23,False,False,False,False,2700.00,2029-07-26,2025-07-29,Technology,82.74,False,App,Activo
REG-018276,18276,C000030,Cliente 0030,Joven,Joven,False,unico,Quito,False,False,37,1002.91,Crédito de Consumo,Deuda,1549.10,False,False,False,False,,2029-04-20,2025-02-22,,0.00,False,ATM,Activo
REG-018277,18277,C000045,Cliente 0045,Mass,Mass,False,unico,Cuenca,False,False,18,806.19,Tarjeta de Crédito,Deuda,655.79,False,False,False,False,1800.00,2030-06-26,2026-07-23,Food,28.22,False,POS,Activo
REG-018278,18278,C001731,Cliente 1731,Premium,Mass,True,moda,Cuenca,False,False,34,2847.29,Tarjeta de Crédito,Deuda,3728.27,False,False,False,True,6400.00,2026-12-31,2026-08-13,Travel,249.68,False,Branch,Activo
REG-018279,18279,C000432,Cliente 0432,Mass,Mass,False,unico,Guayaquil,False,False,39,1061.42,Crédito Hipotecario,Deuda,105438.15,False,False,False,False,,2028-02-24,2026-03-16,,0.00,False,Branch,Activo
REG-018280,18280,C000369,Cliente 0369,Affluent,Affluent,False,unico,Cuenca,False,False,42,2964.95,Crédito de Consumo,Deuda,9521.71,False,False,False,False,,2028-03-10,2025-09-05,,0.00,False,Branch,Activo
REG-018281,18281,C000787,Cliente 0787,Joven,Joven,False,unico,Cuenca,False,False,41,604.83,Crédito Vehicular,Deuda,12307.54,False,False,False,False,,2027-11-10,2025-10-28,,0.00,False,Web,Activo
REG-018282,18282,C000063,Cliente 0063,Mass,Mass,False,unico,Quito,False,False,21,1134.37,Tarjeta de Crédito,Deuda,2039.87,False,False,False,False,3000.00,2029-05-31,2025-08-29,Travel,47.40,False,App,Activo
REG-018283,18283,C000435,Cliente 0435,Mass,Mass,False,unico,Manta,False,False,32,862.79,Crédito Hipotecario,Deuda,76434.00,False,False,False,False,,2029-05-10,2025-08-02,,0.00,False,App,Activo
REG-018284,18284,C002158,Cliente 2158,Mass,Mass,False,unico,Manta,False,False,18,505.70,Tarjeta de Crédito,Deuda,282.57,False,False,False,False,1300.00,2028-04-07,2026-01-25,Health,23.36,False,Web,Activo
REG-018285,18285,C000818,Cliente 0818,Mass,Mass,False,unico,Guayaquil,False,False,51,548.63,Crédito Vehicular,Deuda,21612.60,False,False,False,False,,2032-09-04,2026-04-25,,0.00,False,Web,Activo
REG-018286,18286,C001313,Cliente 1313,PyME,PyME,True,moda,Cuenca,False,False,36,2777.20,Tarjeta de Crédito,Deuda,1197.86,False,False,False,False,4200.00,2030-08-27,2025-05-24,Supermarket,184.36,False,App,Activo
REG-018287,18287,C001246,Cliente 1246,Premium,Premium,True,moda,Guayaquil,False,False,27,2955.96,Cuenta Corriente,Depósito,8281.76,False,False,False,False,,,2025-07-02,,0.00,False,App,Activo
REG-018288,18288,C000243,Cliente 0243,PyME,PyME,False,unico,Guayaquil,False,False,18,1598.36,Cuenta Corriente,Depósito,1715.68,False,False,False,False,,,2025-03-03,,0.00,False,Branch,Activo
REG-018289,18289,C000913,Cliente 0913,PyME,PyME,False,unico,Guayaquil,False,False,27,2091.54,Crédito Hipotecario,Deuda,104419.60,False,False,False,False,,2032-04-16,2025-05-15,,0.00,False,Branch,Activo
REG-018290,18290,C000775,Cliente 0775,Mass,Mass,False,unico,Quito,False,False,39,600.30,Tarjeta de Crédito,Deuda,491.59,False,False,False,False,1200.00,2030-09-09,2025-01-07,Supermarket,49.60,False,Branch,Activo
REG-018291,18291,C002005,Cliente 2005,Mass,Mass,False,unico,Loja,False,False,56,612.95,Tarjeta de Crédito,Deuda,436.40,False,False,False,False,1200.00,2029-05-10,2025-10-29,Travel,18.96,False,POS,Activo
REG-018292,18292,C002098,Cliente 2098,Mass,Mass,True,moda,Cuenca,False,False,40,1622.23,Tarjeta de Crédito,Deuda,1244.20,False,False,False,False,2400.00,2030-01-29,2026-02-24,Streaming,17.48,False,App,Activo
REG-018293,18293,C001169,Cliente 1169,Premium,Premium,False,unico,Guayaquil,False,False,31,3846.12,Crédito Vehicular,Deuda,16800.96,False,False,False,False,,2031-07-31,2025-03-08,,0.00,False,Web,Activo
REG-018294,18294,C000871,Cliente 0871,Mass,Mass,False,unico,Ambato,False,False,47,904.20,Tarjeta de Crédito,Deuda,217.58,False,False,False,False,1100.00,2027-05-01,2025-09-17,Supermarket,148.84,False,POS,Activo
REG-018295,18295,C001513,Cliente 1513,Mass,Mass,False,unico,Guayaquil,False,False,47,975.35,Tarjeta de Crédito,Deuda,536.96,False,False,False,False,2300.00,2027-09-21,2026-02-15,Food,51.23,False,POS,Activo
REG-018296,18296,C000986,Cliente 0986,Premium,Premium,False,unico,Quito,False,False,31,5764.43,Tarjeta de Crédito,Deuda,3103.31,False,False,False,False,8300.00,2029-03-31,2026-06-11,Travel,149.71,False,POS,Activo
REG-018297,18297,C001103,Cliente 1103,Mass,Mass,False,unico,Guayaquil,False,False,58,504.33,Tarjeta de Crédito,Deuda,109.58,False,False,False,False,500.00,2028-07-04,2025-09-16,Supermarket,38.00,False,Web,Activo
REG-018298,18298,C001247,Cliente 1247,Mass,Mass,False,unico,Quito,False,False,52,1477.61,Tarjeta de Crédito,Deuda,463.81,False,False,False,False,2500.00,2028-11-11,2026-01-02,Supermarket,480.17,True,POS,Activo
REG-018299,18299,C001936,Cliente 1936,Premium,Premium,False,unico,Quito,False,False,22,3801.20,Tarjeta de Crédito,Deuda,1994.57,False,False,False,False,7200.00,2030-09-18,2025-02-21,Travel,283.39,False,POS,Activo
REG-018300,18300,C002164,Cliente 2164,PyME,PyME,True,moda,Guayaquil,False,False,27,7229.81,Cuenta Corriente,Depósito,4522.08,False,False,False,False,,,2025-08-14,,0.00,False,Branch,Activo
REG-018301,18301,C001355,Cliente 1355,Mass,Mass,False,unico,Quito,False,False,50,1164.09,Tarjeta de Crédito,Deuda,1737.63,False,False,False,False,2800.00,2028-01-18,2025-05-03,Technology,44.92,False,POS,Activo
REG-018302,18302,C000516,Cliente 0516,Mass,Mass,False,unico,Guayaquil,False,False,29,762.38,Tarjeta de Crédito,Deuda,450.19,False,False,False,False,1200.00,2026-11-22,2026-02-18,Travel,189.08,False,POS,Activo
